Country,Countrycode,Year,RegionA,RegionB,Cwbattledeaths_PRIO_UCDP,CWintensity_PRIO_UCDP,CWtype_PRIO_UCDP,OnesidedStatec_UCDP,OnesidedNonstate_UCDP,Ruleoflaw_WGI,MileduFromUS_USAID,Missing_RuleofLaw,Missing_MilitaryAid
Bulgaria,BGR,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.017774,1.4,0,0
Bulgaria,BGR,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.093411,1.5,0,0
Bulgaria,BGR,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.051681,1.6,0,0
Bulgaria,BGR,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.182985,1.6,0,0
Bulgaria,BGR,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.19143,1.6,0,0
Bulgaria,BGR,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.142302,14.3,0,0
Bulgaria,BGR,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.120595,0.0,0,1
Burkina Faso,BFA,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.538681,0.0,0,0
Burkina Faso,BFA,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Burkina Faso,BFA,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.587796,0.0,0,0
Burkina Faso,BFA,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.577944,0.0,0,0
Burkina Faso,BFA,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.587272,0.1,0,0
Burkina Faso,BFA,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.584522,0.1,0,0
Burkina Faso,BFA,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.506463,0.1,0,0
Burkina Faso,BFA,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.448741,0.2,0,0
Burkina Faso,BFA,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.371482,0.0,0,1
Burundi,BDI,2000,SSA,SSA,1000.0,2.0,3.0,348.0,177.0,-1.44246,0.0,0,0
Burundi,BDI,2001,SSA,SSA,1000.0,2.0,3.0,0.0,58.0,0.0,0.0,1,0
Burundi,BDI,2002,SSA,SSA,1000.0,2.0,3.0,218.0,167.0,-1.40672,0.0,0,0
Burundi,BDI,2003,SSA,SSA,938.0,1.0,3.0,86.0,0.0,-1.41045,0.0,0,0
Burundi,BDI,2004,SSA,SSA,377.0,1.0,3.0,0.0,209.0,-1.49939,0.0,0,0
Burundi,BDI,2005,SSA,SSA,284.0,1.0,3.0,0.0,68.0,-1.18901,0.0,0,0
Burundi,BDI,2006,SSA,SSA,137.0,1.0,3.0,0.0,0.0,-1.04087,0.1,0,0
Burundi,BDI,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.16629,0.2,0,0
Burundi,BDI,2008,SSA,SSA,201.0,1.0,1.0,0.0,0.0,-1.06803,0.0,0,1
Cambodia,KHM,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.967739,0.0,0,0
Cambodia,KHM,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Cambodia,KHM,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.1503,0.0,0,0
Cambodia,KHM,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.2218,0.0,0,0
Cambodia,KHM,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.25121,0.0,0,0
Cambodia,KHM,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.1823,0.0,0,0
Cambodia,KHM,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.17901,0.0,0,0
Cambodia,KHM,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.09938,0.1,0,0
Cambodia,KHM,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-1.08241,0.0,0,1
Cameroon,CMR,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.16241,0.2,0,0
Cameroon,CMR,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
Cameroon,CMR,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.15745,0.2,0,0
Cameroon,CMR,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.03014,0.3,0,0
Cameroon,CMR,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.14093,0.4,0,0
Cameroon,CMR,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.04809,0.3,0,0
Cameroon,CMR,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.00906,0.2,0,0
Cameroon,CMR,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.02864,0.3,0,0
Cameroon,CMR,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.99317,0.0,0,1
Canada,CAN,2000,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.71465,0.0,0,1
Canada,CAN,2001,NAM,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Canada,CAN,2002,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.71881,0.0,0,1
Canada,CAN,2003,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.74644,0.0,0,1
Canada,CAN,2004,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.77845,0.0,0,1
Canada,CAN,2005,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.74405,0.0,0,1
Canada,CAN,2006,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.81808,0.0,0,1
Canada,CAN,2007,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.85786,0.0,0,1
Canada,CAN,2008,NAM,OECD,0.0,0.0,0.0,0.0,0.0,1.80612,0.0,0,1
Cape Verde,CPV,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.779555,0.1,0,0
Cape Verde,CPV,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Cape Verde,CPV,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.218084,0.2,0,0
Cape Verde,CPV,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.219043,0.2,0,0
Cape Verde,CPV,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.444383,0.2,0,0
Cape Verde,CPV,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.374885,0.2,0,0
Cape Verde,CPV,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.617523,0.1,0,0
Cape Verde,CPV,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.629722,0.2,0,0
Cape Verde,CPV,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.50593,0.0,0,1
Cayman Islands,CYM,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.51303,0.0,0,1
Cayman Islands,CYM,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Cayman Islands,CYM,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.48839,0.0,0,1
Cayman Islands,CYM,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.20256,0.0,0,1
Cayman Islands,CYM,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.15999,0.0,0,1
Cayman Islands,CYM,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.877086,0.0,0,1
Cayman Islands,CYM,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.13486,0.0,0,1
Cayman Islands,CYM,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.15744,0.0,0,1
Cayman Islands,CYM,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.1675,0.0,0,1
Central African Republic,CAF,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.44642,0.1,0,0
Central African Republic,CAF,2001,SSA,SSA,200.0,1.0,4.0,25.0,0.0,0.0,0.1,1,0
Central African Republic,CAF,2002,SSA,SSA,105.0,1.0,3.0,0.0,0.0,-1.15824,0.1,0,0
Central African Republic,CAF,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.72161,0.0,0,0
Central African Republic,CAF,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.67656,0.0,0,0
Central African Republic,CAF,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.49883,0.0,0,0
Central African Republic,CAF,2006,SSA,SSA,45.0,1.0,4.0,108.0,0.0,-1.52903,0.1,0,0
Central African Republic,CAF,2007,SSA,SSA,0.0,0.0,0.0,25.0,0.0,-1.51841,0.1,0,0
Central African Republic,CAF,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.44421,0.0,0,1
Chad,TCD,2000,SSA,SSA,553.0,1.0,3.0,0.0,0.0,-0.905373,0.1,0,0
Chad,TCD,2001,SSA,SSA,100.0,1.0,3.0,0.0,0.0,0.0,0.2,1,0
Chad,TCD,2002,SSA,SSA,418.0,1.0,3.0,0.0,0.0,-0.796608,0.2,0,0
Chad,TCD,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.0606,0.3,0,0
Chad,TCD,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.12577,0.6,0,0
Chad,TCD,2005,SSA,SSA,100.0,1.0,3.0,0.0,0.0,-1.32533,0.5,0,0
Chad,TCD,2006,SSA,SSA,1400.0,2.0,3.0,0.0,0.0,-1.37551,0.4,0,0
Chad,TCD,2007,SSA,SSA,1044.0,1.0,3.0,0.0,0.0,-1.39588,0.4,0,0
Chad,TCD,2008,SSA,SSA,713.0,1.0,3.0,0.0,0.0,-1.57383,0.0,0,1
Channel Islands,CHI,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Channel Islands,CHI,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Chile,CHL,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.2608,0.6,0,0
Chile,CHL,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Chile,CHL,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.23022,0.7,0,0
Chile,CHL,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.18579,0.6,0,0
Chile,CHL,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.20308,0.7,0,0
Chile,CHL,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.20228,0.6,0,0
Chile,CHL,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.19432,0.6,0,0
Chile,CHL,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.20634,0.7,0,0
Chile,CHL,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,1.24934,0.0,0,1
China,CHN,2000,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.42895,0.0,0,1
China,CHN,2001,EAP,EAP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
China,CHN,2002,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.357548,0.0,0,1
China,CHN,2003,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.439796,0.0,0,1
China,CHN,2004,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.361155,0.0,0,1
China,CHN,2005,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.411498,0.0,0,1
China,CHN,2006,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.483774,0.0,0,1
China,CHN,2007,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.445713,0.0,0,1
China,CHN,2008,EAP,EAP,0.0,0.0,0.0,0.0,0.0,-0.333145,0.0,0,1
Colombia,COL,2000,LAC,LAC,1469.0,2.0,3.0,0.0,397.0,-0.892381,1.1,0,0
Colombia,COL,2001,LAC,LAC,1463.0,2.0,3.0,0.0,325.0,0.0,1.2,1,0
Colombia,COL,2002,LAC,LAC,2504.0,2.0,3.0,0.0,381.0,-0.923838,1.4,0,0
Colombia,COL,2003,LAC,LAC,2576.0,2.0,3.0,0.0,109.0,-0.920652,1.3,0,0
Colombia,COL,2004,LAC,LAC,3114.0,2.0,3.0,0.0,144.0,-0.818756,1.8,0,0
Colombia,COL,2005,LAC,LAC,2919.0,2.0,3.0,0.0,126.0,-0.716908,1.8,0,0
Colombia,COL,2006,LAC,LAC,2957.0,2.0,3.0,0.0,59.0,-0.579399,1.7,0,0
Colombia,COL,2007,LAC,LAC,3131.0,2.0,3.0,0.0,0.0,-0.554636,1.6,0,0
Colombia,COL,2008,LAC,LAC,1937.0,2.0,3.0,0.0,0.0,-0.501468,0.0,0,1
Comoros,COM,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.28822,0.0,0,0
Comoros,COM,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Comoros,COM,2002,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.04971,0.0,0,0
Comoros,COM,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.872909,0.0,0,0
Comoros,COM,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.970182,0.1,0,0
Comoros,COM,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.953786,0.1,0,0
Comoros,COM,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.898954,0.1,0,0
Comoros,COM,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-0.956641,0.1,0,0
Comoros,COM,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.02533,0.0,0,1
"Congo, Dem. Rep.",ZAR,2000,SSA,SSA,36250.0,2.0,4.0,51.0,34.0,-2.00747,0.0,0,0
"Congo, Dem. Rep.",ZAR,2001,SSA,SSA,36250.0,2.0,4.0,0.0,0.0,0.0,0.0,1,0
"Congo, Dem. Rep.",ZAR,2002,SSA,SSA,0.0,0.0,0.0,114.0,763.0,-1.86612,0.0,0,0
"Congo, Dem. Rep.",ZAR,2003,SSA,SSA,0.0,0.0,0.0,0.0,1063.0,-1.89715,0.0,0,0
"Congo, Dem. Rep.",ZAR,2004,SSA,SSA,0.0,0.0,0.0,130.0,358.0,-1.81622,0.4,0,0
"Congo, Dem. Rep.",ZAR,2005,SSA,SSA,0.0,0.0,0.0,0.0,92.0,-1.77456,0.2,0,0
"Congo, Dem. Rep.",ZAR,2006,SSA,SSA,591.0,1.0,3.0,111.0,0.0,-1.79454,0.3,0,0
"Congo, Dem. Rep.",ZAR,2007,SSA,SSA,1417.0,2.0,5.3,0.0,69.0,-1.76256,0.3,0,0
"Congo, Dem. Rep.",ZAR,2008,SSA,SSA,610.0,1.0,5.3,0.0,0.0,-1.68305,0.0,0,1
"Congo, Rep.",COG,2000,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.40781,0.0,0,0
"Congo, Rep.",COG,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
"Congo, Rep.",COG,2002,SSA,SSA,116.0,1.0,4.0,0.0,58.0,-1.26985,0.2,0,0
"Congo, Rep.",COG,2003,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.17419,0.1,0,0
"Congo, Rep.",COG,2004,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.23922,0.0,0,0
"Congo, Rep.",COG,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.46271,0.2,0,0
"Congo, Rep.",COG,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.24691,0.2,0,0
"Congo, Rep.",COG,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.22883,0.2,0,0
"Congo, Rep.",COG,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.15518,0.0,0,1
Costa Rica,CRI,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.619948,0.3,0,0
Costa Rica,CRI,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.3,1,0
Costa Rica,CRI,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.662373,0.4,0,0
Costa Rica,CRI,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.653634,0.4,0,0
Costa Rica,CRI,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.598787,0.0,0,0
Costa Rica,CRI,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.547056,0.0,0,0
Costa Rica,CRI,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.502187,0.0,0,0
Costa Rica,CRI,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.427278,0.1,0,0
Costa Rica,CRI,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.441267,0.0,0,1
Cote d'Ivoire,CIV,2000,SSA,SSA,0.0,0.0,0.0,58.0,0.0,-0.99651,0.0,0,0
Cote d'Ivoire,CIV,2001,SSA,SSA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0
Cote d'Ivoire,CIV,2002,SSA,SSA,611.0,1.0,3.0,228.0,103.0,-1.31414,0.0,0,0
Cote d'Ivoire,CIV,2003,SSA,SSA,600.0,1.0,3.0,73.0,115.0,-1.49051,0.0,0,0
Cote d'Ivoire,CIV,2004,SSA,SSA,54.0,1.0,3.0,42.0,0.0,-1.48433,0.0,0,0
Cote d'Ivoire,CIV,2005,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.58863,0.0,0,0
Cote d'Ivoire,CIV,2006,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.50699,0.0,0,0
Cote d'Ivoire,CIV,2007,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.53706,0.0,0,0
Cote d'Ivoire,CIV,2008,SSA,SSA,0.0,0.0,0.0,0.0,0.0,-1.51996,0.0,0,1
Croatia,HRV,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.100588,0.6,0,0
Croatia,HRV,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Croatia,HRV,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.016095,0.7,0,0
Croatia,HRV,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.057017,0.8,0,0
Croatia,HRV,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.104881,0.0,0,0
Croatia,HRV,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.057846,0.0,0,0
Croatia,HRV,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,-0.045274,0.0,0,0
Croatia,HRV,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.031612,0.1,0,0
Croatia,HRV,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.083432,0.0,0,1
Cuba,CUB,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.915055,0.0,0,1
Cuba,CUB,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Cuba,CUB,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.06339,0.0,0,1
Cuba,CUB,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.21789,0.0,0,1
Cuba,CUB,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.16225,0.0,0,1
Cuba,CUB,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.19184,0.0,0,1
Cuba,CUB,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.853158,0.0,0,1
Cuba,CUB,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.815475,0.0,0,1
Cuba,CUB,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.851426,0.0,0,1
Cyprus,CYP,2000,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.87331,0.0,0,1
Cyprus,CYP,2001,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Cyprus,CYP,2002,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.856774,0.0,0,1
Cyprus,CYP,2003,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.852592,0.0,0,1
Cyprus,CYP,2004,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.850511,0.0,0,1
Cyprus,CYP,2005,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.837751,0.0,0,1
Cyprus,CYP,2006,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.92057,0.0,0,1
Cyprus,CYP,2007,ECA,ECA,0.0,0.0,0.0,0.0,0.0,0.948532,0.0,0,1
Cyprus,CYP,2008,ECA,ECA,0.0,0.0,0.0,0.0,0.0,1.02941,0.0,0,1
Czech Republic,CZE,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.69312,1.7,0,0
Czech Republic,CZE,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,1.1,1,0
Czech Republic,CZE,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.767911,2.1,0,0
Czech Republic,CZE,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.836996,2.2,0,0
Czech Republic,CZE,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.716597,2.3,0,0
Czech Republic,CZE,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.756694,2.1,0,0
Czech Republic,CZE,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.750636,2.1,0,0
Czech Republic,CZE,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.764038,1.9,0,0
Czech Republic,CZE,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.845078,0.0,0,1
Denmark,DNK,2000,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.79134,0.0,0,1
Denmark,DNK,2001,ECA,OECD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1
Denmark,DNK,2002,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.84586,0.0,0,1
Denmark,DNK,2003,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.9143,0.0,0,1
Denmark,DNK,2004,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.95042,0.0,0,1
Denmark,DNK,2005,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.96664,0.0,0,1
Denmark,DNK,2006,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.95212,0.0,0,1
Denmark,DNK,2007,ECA,OECD,0.0,0.0,0.0,0.0,0.0,2.04306,0.0,0,1
Denmark,DNK,2008,ECA,OECD,0.0,0.0,0.0,0.0,0.0,1.92093,0.0,0,1
Djibouti,DJI,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.778769,0.2,0,0
Djibouti,DJI,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1,0
Djibouti,DJI,2002,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.769083,0.2,0,0
Djibouti,DJI,2003,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.822852,0.2,0,0
Djibouti,DJI,2004,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.755148,0.4,0,0
Djibouti,DJI,2005,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.902803,0.3,0,0
Djibouti,DJI,2006,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.636716,0.3,0,0
Djibouti,DJI,2007,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.609861,0.3,0,0
Djibouti,DJI,2008,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.535965,0.0,0,1
Dominica,DMA,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.465904,0.1,0,0
Dominica,DMA,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1,0
Dominica,DMA,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.62269,0.1,0,0
Dominica,DMA,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.693697,0.1,0,0
Dominica,DMA,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.615705,0.2,0,0
Dominica,DMA,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.622423,0.1,0,0
Dominica,DMA,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.69739,0.1,0,0
Dominica,DMA,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.672041,0.0,0,0
Dominica,DMA,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.632308,0.0,0,1
Dominican Republic,DOM,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.52502,0.6,0,0
Dominican Republic,DOM,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Dominican Republic,DOM,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.512194,0.6,0,0
Dominican Republic,DOM,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.51622,0.6,0,0
Dominican Republic,DOM,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.598904,1.1,0,0
Dominican Republic,DOM,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.699917,1.3,0,0
Dominican Republic,DOM,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.547389,1.4,0,0
Dominican Republic,DOM,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.576196,1.0,0,0
Dominican Republic,DOM,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.600564,0.0,0,1
Ecuador,ECU,2000,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.677172,0.6,0,0
Ecuador,ECU,2001,LAC,LAC,0.0,0.0,0.0,0.0,0.0,0.0,0.6,1,0
Ecuador,ECU,2002,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.682401,0.7,0,0
Ecuador,ECU,2003,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.657274,0.7,0,0
Ecuador,ECU,2004,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.730529,0.0,0,0
Ecuador,ECU,2005,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-0.878026,0.0,0,0
Ecuador,ECU,2006,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.02314,0.0,0,0
Ecuador,ECU,2007,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.0055,0.0,0,0
Ecuador,ECU,2008,LAC,LAC,0.0,0.0,0.0,0.0,0.0,-1.22948,0.0,0,1
"Egypt, Arab Rep.",EGY,2000,MNA,MNA,0.0,0.0,0.0,0.0,0.0,-0.027684,1.2,0,0
"Egypt, Arab Rep.",EGY,2001,MNA,MNA,0.0,0.0,0.0,0.0,0.0,0.0,1.3,1,0
